image_id,truth_source,label_sources,true_final_date,pred_final_date,correct,method,first_guess,chosen_stage_text,error
2443,candidate,existing_300,2021-11-11,2021-11-11,True,original_512,,BEST BEFORE | 11/11/21 | 16:06 | K12015A |  | LEMONADE | AEuovsa,
2448,approved,incoming_432,2021-02-04,2021-02-04,True,original_512,,205 | 제조번호 | 2021.02.04 | 사용기한 | SLDPE | OTHER,
2455,approved,incoming_432,2023-02-NONE,2023-02-NONE,True,original_512,,"SOIDAN | Energe: | P0 100 | Em-eukal | fett | 5 | Kohienbydrate | 70 | 03 | 151 | Crvon Zucir | on | Ewe | D |  | 수 | 및 | 기 | 소재지 | 201번일 1(지 255-0 | 유통기한 | (년시1 | 원재료명 |  | ( |  A Dr.CSOLDANGmbH | 원산지일 | 기 | 일사팅재상경우질식또는식도손상력위이 | 있으니주의하여주십시오 | 본재은공정거위치고시소자 | 기에4 | 법:한 | -식이1 | Bei lichtgeschutzter, trockener und kuhler | 반2:구 | Lagerung mindestens haltbar bis Ende: | 종4807 | 292kc | 02.2023 | 영양정보 | L303189 | 1802 0745 | 4omg0123 | 지방0gO | 스 지방0 | Inhalt: | 75ge | 플레스테를 Omg0n 단백0 | 1일 영양성분 기준지에대한백물(은 205 | 009077072589",
2458,approved,incoming_432,2022-04-NONE,2022-04-NONE,True,original_512,,"4% | Taesl Fat35 | 15% |  | Strled fat 3 | Tans Fa 0g | 0% |  |  |  | Chelestero Ong | 0% | 2% |  | Sodum 0ny | 56 |  | ""tl Carbolydrale Sg | 0% | Detary fber og | ToarSpasS |  | icldes S AddedSgas | 10% | 1 | 08021 |  | ptein  | Calcum 1ing 0% | 영양정보 | 481329 | 00neg 0% | 1008 559kcal | 70ng 0% | Petas S4ng 0% | 1008195 | Saay leyolv ndaatiatn | 4트륨43.3m | 2% | st ie | 탄수화물 59g | 18% | 당류53.69 | 54% | REIBTS SIGAR, PALM KERNEL AND | HOL,COCOA/PROCESSED WITH | 지방33.79 | 62% | LJ,NONET MUK, UACTOSE, MUK | 트랜스지방0 | EN CONCNTRATE, SOYLEOTHIN (AN | 방04g 203% | SIFER, NATURAL AND ARTIFOAL | DR, PEPPERMINT OL, COLORS ADDED | 콜레스타홀2010 | 1% | OW SLAE, BLUE1LAKE, | 단백질5g | 9% | PRCOUCT CONTAINS MILK AND SOY |  |  |  |  | 065602 | 5 | 유통기한:2022 04 | 47000 | ANDES CANDIES LP | DELAVAN, WI 53115 USA | ©TRI,LLC | www.tootsie.com",
2459,candidate,incoming_432,2021-11-30,2021-11-30,True,highres_1024,,"CACAO | *제품명:크레미니 | [헤이즐넷18.1%,코코아매스10%,코코아버터8.4%,저지방 | 코코아분말3.2%함유]*원산지:이탈리아*식품유형:초콜릿가공품 | *내용량:186 g(1,025 kcal)*원재료명:설탕, 헤이넷, 코코아매스,식물성 | 유지가공품(코코아버터, 코코넷유,해바라기유) 코코아버터 탈지코코아분말유청분말포도당 | 대두레시틴,천연향료,합성향료 | 대두 우유 함유 | *유통기한: | 2021-11-30 | 까지 | *보관방법:직사광선을 피해 | 건조한 | Z700 | 실온에보관제조사:LuigiZaini | 영양정보 | 총 내용량 186 9 | SpA*수입판매원:홈플러스(주) | 1009당551 kcal | 나트를 30 mg 2% | 탄수화물 53 g 16% 당류 52 9 52% | 2 | 202-3459-8000서울특별시 | 지방 35 0 65% | 트랜스지방 0 9 포화지방 16 9 107% | 강서구 화곡로 398 ·반품처:구입처 | 플레스테를 0 mg 0% 단백질 6 9 11% | M | ·포장재질:내연-종이,내포장- | UN:PP | 플리프로필렌 ·부정,불량식품 신고는 국번없이 1399 ·본 제품은 소비자 기본법에 | 열판에따라 다 | 있습니다.은""제품은 일,건과류를 사용한 제품과 | 받으실 수 | 같은 제조사설에서 제조하고 있습니다",
2464,approved,incoming_432,2022-05-NONE,2022-05-NONE,True,original_512,,영양·기능정보 | 의수치는 1일영영성분기 | 기준치에대한비일임 |  | PhumaCare Laboratories PtyLad. | JubleeAve. Warriewood NSW2102 | A | (B)54859 | EXP 05/2022,
2466,candidate,existing_300;incoming_432,2022-01-20,2022-01-20,True,original_512,,wivenet | wivenet | 아이배넷 | 생유산균 | 아이배넷 | 02108 | 생유산균 | 음소금 | 1009 | 무리아이장건강 | 92아이장건장 | 위한하루승관 | 위한하 | 프로바이오틱스 | 프로바이오틱스 | 소금 | GMP | wivenet | 아이배넷 | 2022.01.20 | 아이내넷 | 생유산균 | 이생산6G | 4기 | 우디스 | 건 |  | 순환 | 키요 | uivenet | 리조또소스 | 10 | 아이배넷꼬마 | 토마토소고기 | 세계덮밥소 |  | 2 | 규동 | e | oeo,
2469,candidate,incoming_432,2023-06-22,2023-06-22,True,original_512,,"Use By: | 22,06,2023",
2472,candidate,incoming_432,2021-03-18,2021-03-18,True,original_512,,하림 | ×Homeplus  | 등급정일:21.03.12F1 | 유통기한:21.03.18A | L22103127228014 | 133 | T1998048782597.F2:200 | 유통기한 | 포장재질,
2480,approved,existing_300,2022-07-NONE,2022-07-NONE,True,original_512,,E2 iCHO | 제조번혼 | 882B | 2022.07,
2483,candidate,incoming_432,2021-05-05,2021-05-05,True,original_512,,유통기한 | 2021.05.05 | 125 | 까지 | 흔들어서드시면 | 말대를 꾸아서 말있게 도세요! | 맛이 더욱 좋습니다,
2492,candidate,existing_300,2022-08-09,NONE,False,original_no_candidate,OCR 의심,06:2 | 0 | 0 |  | HA | 5P0 | 2882 | 12E 5 | 1 | 22장소 | 488 |  | 원재료및 | 유통기한 | 수입원 | 제조사 | 원산지 | 식동의유일 |  | 0081721 | 2oncal | NNE | 4234 | 4443410 | 2 | 29865Sa km h | Pling Usd |  | A주스 | AEFAWEAN | AOA | MAE,
2498,candidate,incoming_432,2021-05-07,2021-05-07,True,original_512,,"6,280 | 6,280 | K0 | 2021.05.07 | 0 | 글 | PO | BB | (URMC) | O | (GYE& | (N는)% | 아 |  | 0 | a",
2504,candidate,existing_300,2022-01-06,2022-01-06,True,original_512,,1R | 300g |  | 4003 | 이위관보원수양 |  |  | WLB |  | Brand는 이마의 상 | 2022.01.06 DVA07 | ,
2508,candidate,incoming_432,2021-11-09,2021-11-09,True,original_512,,NUT BAR | 2021.11.09 16:28 | -DOUBLE CHOCO.,
2510,candidate,existing_300,2022-03-09,2022-03-09,True,original_512,,지퍼모장개용후보관시지미를이용하세요 | Rodsted Cacao Nibs | 담백하고고소한 | 본연의 맛이 가득한 | 카카오닙스 | 2022.03.09 DUA21 | 카카오100 | 2409,
2515,candidate,incoming_432,2022-02-16,2022-02-16,True,original_512,,"PIA4R | CE2 | 1350 | MOED | 2 |  | 80821-1107 | #제을 봉지와 참께 전자레인지로 가열하지 마십시오. | 산소는선도유지를 목적으로 투입되었으므로드시지하십시오 | 은 이새,지기목승아아아산기오정 | 조개류(.전책,총접 모법D을 사용한 제용과 같은 제조사설에서 제조하고 있습니다. | 방식신고는국인업이1399 | 제은 공정거회고시 소비자 분쟁해결기준에의거 교한 또는 보상받을 수 있습니다. | 비닐류 | OTHER | 2022.02.16F2D",
2517,candidate,incoming_432,2022-07-20,2022-07-20,True,original_512,,teel | Taste | 2022.07.20 | 새씩불랙보리는 동촌진용청에서개발원 | '흑다항'종자를 사용하여만든 | 새붙택보리분말제품입니다 | 어린새씩을채업하여녹차만들못이 | 제다과정를 거친후분내하이만든제품으로 | 일반방식으로인는분일제품보다공정상 | 불순물이적어안전하어색과항미가 | 뛰어ㅂ니다,
2519,candidate,incoming_432,2023-01-25,2023-01-25,True,original_512,,"Tip) | No Brande | 이아트의상표입니다 | 제 | 레몬방티 | 식품유형 | 침출차 | 2 | 18 | B105,B107 | 488 | 레몬밤100%(독일산) | 53 | 20030275050 | B | 도표기일 |  | 121 | 구입처및제조원 | OTHER | ·제은 공정거래위원회고시 | 행해결기준에의거 교한 | 또는받을 수있습니다 | 신고는 국번없이 1399 | H2 | 520723 | 2023.01.25",
2521,approved,existing_300;incoming_432,2023-10-02,2023-10-02,True,original_512,, | Brand | 02/10/2023 | PEPPERN | TEA | 페퍼민트티 | NET WT 20 g/20 TEA BAGS,
2522,candidate,existing_300,2022-09-14,2022-09-14,True,original_512,,CGURTPOWDER | 2022.09.14 | N747 | NoRranu |  | 브랜드가 아니다 소비자다 | CALALANSI EXTRACT 100% | MANSI | 100 | 갈라만시,
2523,candidate,incoming_432,2022-09-14,2022-09-14,True,original_512,,VEURTPOWDER | 2022.09.14 | N747 | Notand | 브랜드가아니다 소비자다 | CALAMANSI EXTRACT 10OS | CALA | MANSI | 100 | 깔라만시,
2524,candidate,incoming_432,2023-01-15,2023-01-25,False,original_512,OCR 의심,"40 | 5,180 |  | 참방인자 | S생A | No Brand | A | 아몬드 | 율무차 | 호두 | 2023.01.25",
2525,candidate,incoming_432,2023-01-25,2023-01-25,True,original_512,,"5,180 | 이용두율무차 | 2023.01.25",
2527,candidate,incoming_432,2023-02-15,2023-02-15,True,original_512,,5.180 | 9.940 | No Brand | 가 어니다소자다 | 2023.02.15,
2529,candidate,existing_300,2021-10-19,2021-10-19,True,original_512,,MEDIUM | BLEND | 미디움블렌드 | 마입드한 전법의 제품으로 달음하면서 | 8 니다 | SWEET& CREAMY | 커피원두100% | 브라질산80%. | 인도네시아산20% | 고소하고 무드려운 시티 로스트 | 2021.10.19까지 | 10:50 | N522 | OCA UY | 227,
2536,candidate,incoming_432,2021-09-22,2021-09-22,True,original_512,,"LOTE | EXP | 22 /09 /2021 | 2209  13:22 | von Schalertrichte enthaten. | Slureregulator E 330, Stablisator E 415, Emulgator E 3z2 und Aroma. Kann Spurm | SM/Sal/Se/Sat/S | Fbra:imeetana/Fibra | de los calesaricares/ | de las cuaks polecitua | di cut atd gease monoin | VOEONCOHAAROEVERMELD | 모공재집 | 5433 | 유8기번 | 식종유형 | 1리,H총이 | NOUSTREALMSTELERA SANNARCSO.SAU | 4832409972kca0 | MO |  | 영양정보 | wan toten bevatten. Gesleten b",
2538,candidate,incoming_432,2021-08-05,2021-08-05,True,original_512,,"Gss/Caine | 369 | 50.2g | Dunhorie butter. Konservieean | Oiatunpropionaat), Sloerungsminel  | FROCHTE, MILCH unD SOJA | fbaalmeari/Fbes almeties! |  | Detay Fbee/Fibas aleee aes1 | 1.69 | aten/Ewed /Pretein/Poneine) | Pottinas/Pottines/ Pretein /Pottinas! | 5.2g | tegemidt | l/Sel/Sah/Sal/Zout/Sa2/S | Sle/5/l | 0.59 | CID TIAIAW OPERTALCOCCO. | Houdbaat totl ot: |  | AR |  |  |  |  | Best before: | 2021/08/05 | Batch: 278 3 20",
2541,candidate,incoming_432,2021-12-19,2021-12-19,True,original_512,,"80-5678 | 영양정보 | 100g 당335kcal | 총내용량 400g | 77(성수동2가) | TD | 100g 당 | 1일 영양성분 기준치에 대한 비움 | 일/월/년 순) | 나트룸 | 10mg | 탄수화물 | 76g | 1% | 정제수돼지쟁라 D-소비동 0.97 | 당류 | 23% | 산.코코넷오일,먹,카나우바확스,천 | 529 | 지방 | 52% |  | 트랜스지방 | 0g | 0% | 09 | 8 | 팔유백카니 | 신식모 0.35 | 포화지방 | 콜레스테를 | 0g | 0% | ).학색료(식용색소황색재4오, 식 | Omg | 성제1호) | 단벽질 | 0% | 제수, 돼지젤라, D-소비폴0.2062 | 8g | 15% | 유.펙탄,카나우바와스,천연향료(레 | 기에대한 비(%)은2.000kcal | 14호) | 기이 | 장여따라다를수 있습니다. | .올폴리프로필렌(내면) | 보관 | 같은 제조시설 | 맹해결기준에 | 불록: 비닐(OTHER) | 비닐(PP) | 21100 0 001110 2 9 1901 | Expriy Date : 19/12/2021",
2543,candidate,incoming_432,2021-10-17,2021-10-17,True,rotation_270,,BALLS | 팔핑초코몰 | 2021/10/17 | |,
2552,candidate,incoming_432,2022-01-22,2021-01-22,False,original_512,Parser 의심,Best Before: 21.01.22 | 920g | 08:56 0210 209 | whikts sull used today. | forore hundred years. | Mma. and | MADEIN ENGLAND BY,
2570,candidate,incoming_432,2021-05-07,2021-05-07,True,original_512,,2021.01.08제조A |  |  | 2021.05.07까지A | 0 | 영양정보 | 8 30o 300 kcal | - |  | ,
2572,candidate,incoming_432,2021-12-29,2021-12-29,True,original_512,,제품명 먹스넷정보 | 영용또는 전가공 | 유통기한 별도모기일지 | 식통유형 | 내용량1g | 제조원 | 주대봉식품 경기도 광주시 오포을 영별로 58-7 Tel:031-766-2080 | 원재료령 |  | 및합량 |  | 포장자질플리어달린테레프플레이트 | 풍목보고번호19970368036-49 |  |  | S9T00R | 8802989-003773 | 유통기한: | 2021.12.29 | 까지,
2578,candidate,incoming_432,2024-01-14,2024-01-14,True,original_512,,"Natural | ©pice | CORIANDER SEESDS | 코리앤더 씨드 | S:NETWT130g | 싱영:코리앤더A | 원및 함랑:코리앤더씨드100%(인도신) | 시주이사: 직사선을지없는 건조하고한 에 보하여주심시오 | 잉도:음식의요리소스제조 동의맛이나 향을내는데 사용 | 반품및교환장소:구입체 | 수입소천판매원: (주)신영에프에스/03–796-64365 | 표주소:경기도 광주시 초월용 선동길12-4 | 포장재질:용기PET-뚜정PP·리드지OTHER | 본 제품은 공정거래위원회 고시 소비자 분쟁해결기준에 | 의거 교한 또는 보상을 받을 수 입습니다 | 부정·불량식품 신고는 국번업이 1399 | Shn Young | www,shinyoungspioe.com |  | 유통기한:하단표기일까지 | 8809258654292 | 2024.01.14",
2581,candidate,incoming_432,2021-11-17,2021-11-17,True,original_512,,친정엄마 | 볶음검정께 | 제품명 | 2008 | 내8량 | 기타농산가공품 | 식품유형 | (중국산) | 원재료명 | 하단표시일까지 | 유통기한 | -플리에틸렌테레 | 용기/ | /썰(내 | 포장 | 뚜껑-플리프로필렌 | 재절 | 프탈레이트 | 직사 | 보관및 | 곳에 | 관하시기 바랍니다 | 취급방법 | 농업 | 사법인 한생(주)/ | 제조원 | 항읍 장항공단길 | 충남 서천군 | 41-956-1434 | 28번길117 | 20050471173-177 | 품목보고번호 | 유통기한 | 까지 | 2021.1117,
2584,candidate,incoming_432,2023-11-04,2023-11-04,True,original_512,,"천입업 | 04-11-23 | E-L M30920 | 21 | INGREDIENTI: Sale marino fino 98.9%, NGEE | 2114 | Tartufi Neri 0,6%: Tartufo Estivo 0.5% (Tuber Bad l | 35401 | aestivum Vit), Tartufo Nero 0,1% (Tuber | (Tbe m | : | 20305% | melanosporum Vit), Aromi. Puo contenere | de m | tracce o spore del genere Tuber sp. deale | na | 3 | per piatti a base di carne o pesce e per | Torg | salare l'acqua della pasta. Consenvare al | bah | riparo da luce e fonti di calore. | aehna",
2586,approved,existing_300;incoming_432,2022-12-NONE,NONE,False,original_no_candidate,Parser 의심,"DIRECTONS: Take 1 Casule a day, or as | directed by your healthcare profestionai | The product is not a medicine preventing and | curing disease. | SUPPLEMENT FACTS: | Serving Size 1 Capsule(s) | Amount Per Sening | %DV+ | (Standardzed to Contain 10% | Astaxanthin, 6mg) | 60.0mg | Marigold Extract | Lunein Ol. 20mg) | (Standardzed to Contain 20%""10erog | Vitamin A (as Retiny Paifitate) 2.100 | Hydrochioride) | Vitamin B2 Cas Riboflavin) | Vitamin E(as baTocoobero) | 82% | Zinc (as Zinc Oxide) | Percent Dalty Values(%DV) | based on | -Daily Value not established | Dioxide, Caramel Color) | WARNiNG: If you are pregnant, nursing or taking | Descontinue use and cortult your doctor af any | any medications, consult your doctor befone use. | adverse reactions occur, When taken in excessve | amounts, it may tum the sin yelow temporarly it | cool, dry place. | DO NOT USE IF BLSTER SEAL IS BROKEN. | KEEP OUT OF REACH OF CHILDREN. | Batch No: 652332 | Exp.Date: 12/22",
2588,candidate,incoming_432,2023-10-15,2020-10-NONE,False,original_512,OCR 의심,9B | Mengazzoli | PU | DC | 6%30 | 20mle | mei peSnete ero i/ea Beloe | P.D: 2020.10 | 88: 2023.10 | 15 | 8005140100:926,
2589,candidate,incoming_432,2023-10-15,2020-10-NONE,False,original_512,OCR 의심,Mengazzoli | DUe | 6%c | 250mle | P.0: 2020.10 | 15 | B.B. | 2023.10 | 15 | 800514000926,
2597,candidate,incoming_432,2022-10-22,2022-10-22,True,original_512,,OLITALIA | (식용위생법에 의한 한금표시사항) | 는보상방을수있니다 | -부정청시를 신고는 국민이 1300 | 영입정보 |  | TOOnESE | EV O | 107% |  | Best before: | 0% | 2022/10/22 | 본 재용은 이탈리이에서 모장까지 마 | 11 |  | 2 | 500ml | ,
2604,candidate,incoming_432,2023-11-17,2022-03-22,False,original_512,Parser 의심,"Conservare lontano da fonti di calore, dalla luce ed evitare ambienti umidi/ | Store away from heat sources, from light and avoid damp places / Conserver  | l'abri des sources de chaleur, de la lumiére et éviter les endroits humides /Vor | Wärmequellen und Licht geschützt lagern, feuchte Umgebung vermeiden | Mantener alejado de fuentes de calor y de la luz. Evitar ambientes hümedos | Manter longe de fontes de calor, de luz e evitar ambientes úmidos /Verwiderd | van  warmte- en lichtbronnen  bewaren, vochtige  omgeving  vermijden/ | Opbevares langt  fra varmekilder  og beskyttet  mod lys. Undgá  fugtige | omgivelser / Förvara pá avstánd frán värme och ljus och undvik fuktig miljo | PESO LiQUIDO | 500 g e 1.1 Ib | L000208 | Da consumarsi preferibilmente entro it: /Best before:/ | A consommer de preférence avant le:/Hindestens haltbar bis:/ | Consumir preferentemente antes det:/Consumir de preferencia | antes de:/Ten minste houdbaar tot /Bedst far.:/Bast fore:/ | (//)/ | Exp:_17/11/23 | 16:17 L2/216 | Lotto 00220322",
2609,candidate,incoming_432,2022-01-17,2022-01-17,True,original_512,,2022.01.17 | ,
2610,candidate,incoming_432,2021-07-11,2021-07-11,True,original_512,,E |  | paysan | PRO: 13.11.2020 | ST15 | 9 |  | BRETOn | her de pretecence avant le | EXP: 11.07.2021 | B/Medestens halbar bis | H184 | F318 |  | 6 houdbar tot),
2611,candidate,existing_300,2021-12-01,2021-12-01,True,original_512,, | 명 | 정제수 | 이영송이분 | 포정사일 | 부나연-클리염화리를 |  | ·보 | 2객생음08024-20 | 2021.12.01 | 13:48 | O | ,
2613,approved,incoming_432,2023-04-NONE,2023-04-NONE,True,original_512,,Paellero' | Carmencita | VALENCIANA | L30408J04-2023 | 조리예 | 12 | UNMNE | Paellero,
2615,candidate,existing_300,2022-12-21,2022-12-21,True,original_512,,서울 | 김치 |  | KIMCHS | 2022.12.21 | PRSO | NEE!,
2620,candidate,existing_300,2022-03-31,2022-03-31,True,original_512,,31-03-2022 | IFRKAAE | WANRED | JUANITA SEESA | HOT DIP,
2622,candidate,existing_300,2023-12-21,2023-12-21,True,original_512,,OEASCO | Thris is the | Senuine article | LOT 122120 | 2023.12.21 | eoAenny,
2626,candidate,incoming_432,2021-06-22,2021-06-22,True,original_512,,Troaana | THE WORLD'S ND.T | 롯데칠성음료 | JUIGE BRAND | 오렌지/100190mX6 | opicana. | 2021.06.22 | 15:50 F1 | PureJuice Orange 100% | 8  801056  170585,
2628,candidate,existing_300,2021-12-08,2021-12-08,True,original_512,,"GRANOLA | meal | HIGH FIBER, PROTEIN INCLUDED | 380g | 2021.12.08",
2634,candidate,existing_300,2022-02-03,2022-02-03,True,original_512,," | 트202버거오리 | 500(65ken) | TNGmbH | 독 | Ingredients: Ghucose syrug: sug | Jouring foodh hiacas | gelatine: acds oics | 0016-00 | lactic acid: geling agent pectin | blackcarot turmeric saflow | aliem kernel ol glarng uoe | red radinhred grape, te | lermons, spinuinak: favcurle | bees was, white and ye | urnauba wax. |  | PL2T | 대지고기유 | Best before: | 74P | I2R | 2022.02.03 | 영양정보 | 총내용량 50g | C0 0 | THOgO% | Swed S@ace",
2639,candidate,incoming_432,2021-12-04,2021-12-04,True,original_512,,"6,980 | NEW | JELLYSTRAWS | 603 | Mosn | OLVALe |  | 오한지양 | alu일 | 천연 | 509 | 뉴셀리스트로우 가80만 | 오현지18항/비1/위 | 2021.12.04",
2640,candidate,incoming_432,2021-12-04,2021-12-04,True,original_512,,000 | NEW | JELLYSTRAWS | DLVAte | 요민g | R | 50길 | 천연 | 오지1항/8항 | 2021.12.04,
2642,candidate,existing_300,2021-10-31,2021-10-31,True,original_512,,"시82(8)  | 먹아주증음,협성장 | ·유동기한제용 뒷견의 표사일까지 | (년순)보관법 직사신을 피하고 건한 장소에 보반교한 | 기본법에 의거 교한,한해드니다.·부정-장식 신고는 국번이 1399 | (주)농성 고객상당팀Te 080-023-5181또는 구연에 운의·큰 은 소자 | 영양정보 | 총 내88당 200 g/100 g당 625 kcal | 반수화를 443 g 14 | 당류40g 40% | 나트를 85 mg 4% | 식이섬유 23g 9% | 지방 48g 89% | 트랜스지방 0g 포화지방 350233% | 콜레스테를16.2mg 5% | 단백질5.1g 9% | created by | the Lindt Master | Chocolatiers. | har | ssion and love | Nn | for chocolate | since 1845. | HIGHLY | MELTABLE | KEEP COOL | MANUFACTURED INITALYBY: | COCOA | IT-2I056 INDUNO OLONAAA | M157000 |  | 31 10 2021 | Se | ",
2649,candidate,incoming_432,2021-07-01,2021-07-NONE,False,original_512,Parser 의심,"CHOCOCHIP BROWNIE | BBE 01,07 2021 | L07- 2420 09:18 | COOKIE 초코칩 브라우니 쿠키",
2651,candidate,existing_300,2021-08-18,2021-08-18,True,original_512,, | 이미지사진 | 2021.08.18,
2657,approved,incoming_432,2021-07-01,2021-07-01,True,original_512,,DIETORELLE | ricetta Dietore | L'unicit di Dietorelle | √RICCHE DI SUCCHI DI | in una gamma ricca! | VSOLO AROMI NATI | Morbide | LoSteMO | Gommose | volte mor | Scopri | DUREeRIPIENE | www | Gelees | CARAMELLE DUKE KIR | GUSTO ARANCIAE LIMONE | NUTRIZIONAUI per 100g | INFORMAZIONI | Energia | Geassi | 955 k1/229 kcoll | DIETOREL | dicui oodi grassi satori | 0g | Carboidrati | 949 | 0g | PPS | PETI | BUSTA | INCARTO | 70ge | di cui: zucchen | polioli | 93g | 09 | RACCOITA | PLASTICA | RACCOLTA | PASTICA | Fibre | Proteine | 0g | Sole | 03 | DA CONSUIMARSI PREFERIBILMENTE ENTRO IL | 00 | L19173 A | 01/07/21 | 800-239185,
2659,candidate,existing_300,2022-06-11,2022-06-11,True,original_512,,": | -8:38 | mini | -:CONAGRA BRAOS, NC | -기: | 시1-2 | -5: 04%,2%(,700 |  | -:78g(2.75atx3t, 590Kcad | 1은 | -:중이재 | ·기:은 |  | -2:봉사구0 | -신 국139 | 은조리법 |  | 200-20 | 2이 | B0L |      | 200 | 8809139350118 | 유통기한(Y/M/D): | 2022.06.11까지",
2664,candidate,incoming_432,2021-08-18,2021-08-18,True,original_512,, oatetas que) |  | woight: / Nettogewicht: | Neto: / Pes Net: | Dge(1.760z) | AECICLA | G | ① | LMACION NUTL | 1$952021576667 | AITIONAL INNON | ical values pe | Mca/0ero | in Satnds/olwts | slian/ Peuharis | Coro/Cabebytrabe | es Aricaren /ot wtichs | taria/Fibne | yotein | 8 | nir Dreferentmeet m | Yaefore: | lestens haltbar be | PR0D: 2020-08-18 | EXP: 2021-08-18,
2665,candidate,incoming_432,2021-03-26,2021-03-26,True,original_512,,"Fibre / Fibres/ allatstffe/Vezeks/ Fbe/ | 3.1 | Protein/Protéines/EiweiB/ Ewitten/Proteine/ |  | 3.1 | Salt /Sel/Salz/Zout /Sodio/z | 1.0 | este consumpidum/consmasipm | L20086 | 26 MAR 2021 | Cofresh Snack Foods, PO Box 10235, | Tel:+44 (0) 116 234 0246 / Email:s",
2674,candidate,existing_300,2021-04-25,2021-04-25,True,original_512,,2021.04.25 | 유통기한 | 영양정보,
2678,candidate,incoming_432,2021-08-04,2021-08-04,True,original_512,,2021.08.04,
2683,candidate,incoming_432,2021-12-03,2021-12-03,True,original_512,,00 | BEST BY: 03/12/2021 | CAL: 141/160 | LOT: SIV 1/19/1,
2691,candidate,existing_300,2021-03-10,2021-03-10,True,original_512,,ken | 구이” | 루로 | 832K11 | 매운 | 922105.12 | 2 | 춘천식닭갈비구이 | 담고기다리실-국산6125% 케이스식교축기류22%) | 냉장보관-2~10 t)|양념바실근제품)|1 kg | 8*809152-412141 | 유통기한:2021.03.10 | 까지,
2704,candidate,incoming_432,2022-10-29,NONE,False,original_no_candidate,OCR 의심,P |  | 158 | 2 | 2504 | IsTe |  | A | 2A10 |  | FRUIr |  |  |  | S |  | 국물 | Se | AS | L1a | 오번시 | 기앗 | 은   | 사과학 | 24 | 2 | 이 주   | PER-ETTI | 5mOS8 | 2022110/2: | 2A444,
2706,candidate,incoming_432,2021-12-07,2021-12-07,True,original_512,,pouno | 8 | B: | reANaGe | MBMD | .ac | b |  |  |  | MA |  | 07-12-21 17:51 10 | 20 | 3 | 50 | 009 | /REO | 6eL,
2714,candidate,existing_300,2021-10-22,2021-10-22,True,original_512,,"메이시립 0.83%,천연향료(메이) 0.64% 니(0 | 거이플미니쿠키 | EXPIRE DATE:22/10/2021 12:15",
2716,candidate,incoming_432,2021-12-15,2021-12-15,True,original_512,,HR | 공구의 | 1에 | D0g C56kca) |  | 식 | CN | 공량 | 4D | 조 | EY | CO.LTD | Gummy | OLS | 미지(년/일(입/e) | 9선20 | a수 | - | 29 | necaeu | 9 | 18%3 | 0% | 3%09 | 0% | 40mg | 0% |  | 11 | 6119367562284711 | MADE IN CHINA | Best Before: | OTHER | 2021/12/15,
2726,candidate,existing_300,2022-03-17,2017-03-22,False,rotation_270,Parser 의심,L0076 | 17.03.22 | 04:55 | S | 170022,
2728,candidate,existing_300,2021-11-04,2021-11-04,True,original_512,,"LDPE | UIg | 487 | 수속을 45.2g | 14% | 시R322g | 25a | EA방 Og | 1.33g | 3% | 833779 | 14% | 9% | 4.,6g | 419 | 11g | 149 | ye | SROE POWDER, WTH CUNE OL (I%) | ENDEETAEMUE DOLVE (IS) EN FORME DE SPIRALES | EOPIUG,MIT OUNENOL (I%) | ULEKONNSRUUVER, MED OLVOLA (TI%) | IOCEERA HONNG EN OLLIFOUE (I%) | ooha/Hergestelt | BEST BEFORE | a/Tlveriadi | 04 NOV 2021 | 14:31 LOT 309",
2731,candidate,incoming_432,2021-04-18,NONE,False,original_no_candidate,Parser 의심,"A consommer de préférence avant le :/Best before: | oduction laitiere. | Fe maturée durant 18h, le beurre | 18×04>2021 | Gall Professionnel se caractérise par | ds notes de fruits secs et un bouquet | 08:03 -174 | foral particulierement riche. | r mik is collected in the Lon and Trégor region, a land that is exceptionally | suited to milk production. | POIDS NET | Made in Britany using fresh cream that has been matured for 18 hours, Le Gall | NET WEIGHT | Professionnel butter has characteristic nutty notes and a particularly rich floral | 250 g | bouquet",
2734,candidate,incoming_432,2022-02-04,2022-02-04,True,original_512,,2022.02.04RE | 송사랑 | 달콩달콩 딸기향 | 개봉 후발리트세요 | 는곳,
2738,candidate,incoming_432,2021-06-05,2021-06-05,True,original_512,,"DUB00 405CA | May abe contain Peanott Nets Egg | etact npenddel (utiumcartenaten | pmad l | Gan sporet beatten ran poda, noten et ei | mrepdlg | BEST BECREKOEAIO | 05 06 21 T10 | 05:48  02 | Soreinacod dypae aimgae | 90ge | Once opened sore nan angtortue | 5000168215037> | denSBdNoAmicaIncewogondelcente",
2740,candidate,existing_300,2021-12-18,2021-12-18,True,original_512,,".onut Meat | 94.97% | 0.03% | 5% | 887 |  | 123 | 1235 |  | 2 | APF | 73220, Thalland Te. +66 (0) 28622-3434 |  | 411 |  | BEST BEFORE | EXP 2021.12.18 A | www.slngelenh | Product of Taland",
2742,candidate,incoming_432,2021-08-13,2021-08-13,True,original_512,,"with rich, | agascar vanilla. | n, creating a creamy vanilla | it wieh tart pomegranate | 5 | e dry roasted cashews. It's a | UR | very that was meant to be. |  | 100 |  | WHAI | SAOSINC | B지 | R | g | 0% | Incl. 7g Added Sugars 13% | mg | 5% | Protein 6g | Best H Used By | lron 2mg 15% - Potas. 240mg 6% | AUG 13 2021 | 02267861C 09:53",
